Pair,Distance,Num zero-crossings,Pearson r,Spread mean,Spread SD,Hurst Exponent,Half-life of mean reversion,Hedge ratio
NRG-ATI,2.4776857185201537,48.0,0.9332013416024523,0.36986354381821274,0.09023199188992065,0.4063018361206677,16.12686068631975,0.7741533619458003
NCR-AIT,2.179710603044324,76.0,0.7808643931583604,-0.2710243224248256,0.0793803782239744,0.36559883111922836,16.47523682754419,1.3395212866179813
NCR-REGI,2.11325941476631,41.0,0.7957267489062398,0.4360617003346424,0.07696036868161865,0.3658340231401039,16.24536938992283,0.5252841430963706
NCR-TRS,2.0111165961177684,60.0,0.8171804798530714,0.47454806412536465,0.07324054662548904,0.37214212005818015,15.04627672560173,0.6405719935904512
NCR-BCOR,2.159443125923298,66.0,0.785476131640411,0.7414216124454771,0.0786422802410286,0.3519724395396032,18.465833412961395,0.3944599567385967
NCR-DRQ,1.9890126118610576,44.0,0.8216121426727483,0.5816731168737631,0.07243556699741181,0.4082188811511892,17.545800095897995,0.515844347647521
ASH-SLG,1.3333784466069583,63.0,0.9507120120293797,-0.05754953307737421,0.04855877897713906,0.39346919610876674,17.76850153409828,0.9801379814825162
ASH-FHI,1.5768850682506763,68.0,0.9303383046593489,-0.23652098720900666,0.05742676709405855,0.42899029494405705,17.111982222909173,1.0772484746045787
ASH-SHO,1.4600677060632867,68.0,0.9405928172173714,-0.23724682045695278,0.0531725296826285,0.3867738472873176,14.95440743210352,1.1709998904884005
MHK-FAF,2.0930030983675962,41.0,0.9277434608430487,0.3623607751841433,0.07622267714820653,0.4609103681888949,23.92022781299266,0.9050606519457514
MHK-WBS,1.6376156982802916,59.0,0.9564137062378251,-0.00456685350484711,0.05963844619255821,0.38567199974838967,17.368798996766877,1.051642425769109
MHK-AXS,1.8586136367301713,67.0,0.9434823239097863,-0.6453548116510198,0.06768671641538895,0.393221888652975,17.561800535650473,1.5868675925072084
MHK-FNB,2.560891214960014,77.0,0.8896458971630148,-0.9394003541273196,0.09326215734788788,0.38951045508911186,18.02733821409946,2.072866608285615
MHK-MD,1.5431456328066502,51.0,0.9613957380799414,0.10189589362019054,0.056198049326264314,0.36180017945019016,16.71720686491503,0.9787065914920481
MHK-INDB,1.8387650831856848,60.0,0.9447181613501379,-0.19046561813022578,0.06696387472926808,0.34807017734485024,18.465217186124153,1.2565462396651386
MHK-FFBC,2.2425403859824793,59.0,0.9165659288745718,-0.5486609785894474,0.08166850396249918,0.35123395230107296,17.62376806122984,1.6752133480596578
MHK-BANR,1.975480201247043,63.0,0.9359013637395027,-0.12025877000106627,0.07194274566997398,0.3522464552037148,18.324515550519447,1.2267182143391908
MHK-GFF,2.3555180559024076,58.0,0.9075104644202616,0.23382910326648723,0.08578290802906738,0.4562726632048052,23.305114554700523,1.0639280592957618
MHK-CHCO,2.2053423978199564,67.0,0.9194313430602442,-0.8045963326216229,0.08031383313354243,0.3714253544394221,16.485447505732786,1.8149745458752937
MHK-TMP,2.094352845824176,76.0,0.9276466009859832,-0.3802346506066684,0.07627183205136687,0.35284918462419135,17.035343442116147,1.5042737080787698
MHK-SCHL,2.272370782855926,45.0,0.914226791559586,0.11648803908150332,0.08275486294202526,0.4298155426918309,19.322069334848415,1.1280748203514177
DEI-MYGN,1.6254971011167993,55.0,0.8356711406855944,0.5617147743829997,0.05919711291416869,0.35722618308469384,18.581252323738493,0.4942350498087853
CIT-APO,1.1807540047468672,52.0,0.7145164328854282,0.7516062867626677,0.04300052463633074,0.3732070620434474,15.93008101076605,0.27979483150305895
CIT-MRO,1.5270705640585018,48.0,0.42579928042620424,1.071039528068439,0.05561262985111835,0.4288860200013838,21.038176589288177,0.10164239745324144
CIT-LECO,1.1469168245221593,70.0,0.733611132041142,0.6386443329991813,0.04176824721357624,0.40207574142700514,15.925511798907445,0.4255754268503411
CIT-GPS,1.3001227942368636,50.0,0.6376250329386067,0.8069713905202172,0.04734767954974894,0.3784457371089625,16.792120147763796,0.30546638298954787
CIT-PVH,1.4693049134668876,50.0,0.49200844476036865,0.8897550575434734,0.05350892893508298,0.39137621684258395,19.3524216278501,0.27664471226166265
CIT-X,1.4571939152157025,40.0,0.5044953055696739,1.0948305099956186,0.05306787239275744,0.437486800072691,18.531111869771628,0.08753448638778738
CIT-PB,1.1114243283344725,54.0,0.752546128899658,0.635729138525705,0.040475686739008435,0.37022209764755754,16.412559539053937,0.43091604464795497
CIT-CFX,1.4224698884009943,44.0,0.5381645319269925,1.0253064955965734,0.051803297922109325,0.39904889308594355,19.219258067069195,0.12228852527484513
CIT-DAR,1.4604630775106215,48.0,0.5011654674794318,1.0224495894816985,0.053186928261496964,0.4102793844092744,19.78036837681167,0.14037228431884552
CIT-SLM,1.1383196843949677,46.0,0.7382971970426004,0.7315303278063158,0.04145515783648745,0.35305914519306036,14.623447175839264,0.32606952965745184
CIT-WCC,1.433045973243378,54.0,0.5282219591100598,0.9839783883421698,0.052188456215024256,0.41127834584803935,20.420561292854543,0.17782798442298597
CIT-NCR,1.2591204107311318,40.0,0.6658874550326851,0.7967309200993585,0.04585446081409498,0.36126894022435907,15.121083928678516,0.32208606901493164
CIT-EQT,1.3458366220979079,62.0,0.6034072715949842,0.880975864609568,0.049012478968812744,0.40347773212861693,17.774622853458173,0.21878182675355418
CIT-NOV,1.518370518431066,46.0,0.4365856301075153,1.0530854310445603,0.05529579287674789,0.42339327482121814,20.811782192569428,0.11955379702402746
CIT-NFG,1.3441256566724975,54.0,0.6047446976188958,0.8276166915184212,0.04895016928311065,0.3708114511986489,18.38793699017444,0.2738980120190031
CIT-UMBF,1.0769558643095827,54.0,0.7699399614475149,0.5728397382195859,0.03922041931622588,0.37001414824546136,14.969183203229143,0.4874074170549403
CIT-HWC,1.373143952454203,50.0,0.5814064351991105,0.7588980063159528,0.05000695328523906,0.4292196172754746,19.237738366785667,0.4160904355522477
CIT-TRTN,1.4532611114814062,62.0,0.508462429369456,1.051613741583908,0.052924648128273445,0.4057188438644929,19.366630707461802,0.10740681517202644
CIT-DAN,1.248222260517389,54.0,0.673052341999926,0.782421109109947,0.04545757359213974,0.42673108656943354,16.35449564712823,0.31991932093343944
CIT-FCFS,1.5016993706539583,40.0,0.4563804450877841,0.9600105373376622,0.05468866548372321,0.40187090290605804,20.611502139953966,0.20612255642690958
CIT-MUR,1.481929356347871,54.0,0.47853102933180375,1.0579222604905978,0.05396868402796537,0.42608288802456323,19.85270622113066,0.11522882734617168
CIT-KMT,1.4774708221235273,42.0,0.48334695447832177,1.0217593935939546,0.05380631378828375,0.4239254193156623,19.144038671899608,0.16213157738405437
CIT-SWN,1.5529668996387074,52.0,0.39153854942068256,1.1238135605790467,0.05655571876856476,0.4232907824596176,20.655324761305934,0.05347352958510054
CIT-WWW,1.1455252189264593,51.0,0.7343740832434095,0.7918725484559186,0.041717567926898944,0.34811238823129725,13.700887768893065,0.2990436885793346
CIT-BBBY,1.215990652314954,46.0,0.6934580273121068,0.7070169143733418,0.04428376765372629,0.378341394671105,14.9384361880576,0.3972300241448311
CIT-GDOT,1.2100395083927893,46.0,0.6971031358571932,0.7979637962476472,0.04406703977492121,0.2938479997822789,13.156269840405152,0.2660904878154935
CIT-SPXC,1.453435521700972,48.0,0.5082873796379215,1.0250678896734209,0.05293099977384323,0.40933653592349545,19.974751422999358,0.12824635601447443
CIT-TROX,1.4725622907447633,48.0,0.48857753448775326,1.1035457862738975,0.053627555618815576,0.41761419932694743,19.043413035212417,0.06642889264010199
CIT-ATI,1.5368472470106176,52.0,0.4132656470499798,1.088924951262278,0.055968675644275837,0.43013291017719835,21.13548283697869,0.08391801371281105
CIT-REGI,1.2613589304062816,64.0,0.6643984266080407,0.8778684924058293,0.045935982892405254,0.35338125706300155,16.17484857432248,0.21214364991858004
CIT-CNX,1.5394162487402097,42.0,0.40989504705284374,1.120498251820365,0.05606223316914556,0.42299847918994216,20.984015302990787,0.05535486482135743
CIT-UNFI,1.3560583925804672,46.0,0.5953185732694999,0.9336907244902456,0.049384733893797265,0.39477165400905107,17.185679089223065,0.20864596473531893
CIT-PRAA,1.2417522603766111,70.0,0.6772410007407622,0.7856395941037652,0.04522195008433698,0.3795342829209332,16.36878551250946,0.2733596758141219
CIT-MGRC,1.19503224564666,66.0,0.7061334433526064,0.7032945036500963,0.04352050750076032,0.38441943468764883,13.929443601540159,0.4098732275206034
CIT-CRS,1.5097884131544042,46.0,0.4469125487692143,1.0455788806483344,0.054983251036621064,0.43604670607272533,21.279851367057564,0.13468951585188105
CIT-UIS,1.3168026844040797,54.0,0.6254926914759071,0.9952512730803609,0.04795512532184308,0.3818189325556839,16.582660339434803,0.1471921303331225
CIT-ECPG,1.154287904481139,52.0,0.7295410722774305,0.8035128187944554,0.04203668611287131,0.39000865962322717,14.313026549306274,0.28697137478065593
CIT-HSC,1.5422491732718109,52.0,0.4061391294621689,1.096747823159771,0.05616540219556787,0.4249464876302875,21.121291205153206,0.08676407744710435
CIT-TTMI,1.5417723322255117,44.0,0.4067742419834427,1.0118448516116845,0.0561480366688988,0.4632382185491376,20.47475482950874,0.1875684282283806
CIT-TRS,1.4067085173858802,42.0,0.5525180989618804,0.9461745833367978,0.051229302644589095,0.41392356825184595,18.995586685286092,0.20949206597274994
CIT-AROC,1.4533525025630885,48.0,0.508370713319986,1.0529597239615567,0.0529279763951636,0.39973828158549796,19.26971461808242,0.09032774304323432
CIT-BKE,1.3869771858553088,44.0,0.5697620417486274,0.8127952091756588,0.05051072993242641,0.38993770691134994,17.937307572046485,0.32612879907457937
CIT-SM,1.5245810716965977,42.0,0.42891979538165825,1.0916676446734006,0.055521967886636596,0.4207980480093584,20.93719273341221,0.07618680436117264
CIT-DBI,1.3935419799335755,48.0,0.564110241900375,0.939947391532777,0.050749805631818516,0.4106540844243328,16.868047813092755,0.22370179801207646
CIT-WRLD,1.5134556501014265,54.0,0.44253636973736654,1.0861003681471368,0.05511680392914037,0.40319626211209925,20.286949355274523,0.08762689176220073
CIT-BCOR,1.394472527191631,40.0,0.5633023476916785,1.025121028504432,0.05078369416417533,0.40433252848842277,17.70956937339599,0.13683040085732112
CIT-CIR,1.2906343289857292,46.0,0.6443570410722415,0.9233554064020058,0.04700213002618005,0.41907161503211815,17.958016504977838,0.18141144284963584
CIT-GLT,1.1965949099140298,56.0,0.7052037659434388,0.799234054285502,0.04357741637683211,0.354498474203182,16.127964979666018,0.28027152147609447
CIT-HY,1.1964142558277129,64.0,0.7053113674404973,0.8619757417845154,0.04357083734304683,0.4069474997073001,16.261418363462873,0.22811707786174662
CIT-GRPN,1.2464144526627645,58.0,0.674227525460236,1.0137060450969149,0.04539173711317973,0.3500190818652288,13.639235997606914,0.1254676394899613
CIT-KRO,1.5894026433473016,40.0,0.336312181067342,1.1213037091342166,0.05788263029178277,0.4361560875959506,21.18969851417079,0.07713187396450083
CIT-APEI,1.5683922460853135,42.0,0.36932195219827624,1.0770309094381432,0.05711747675306848,0.4118923496314731,21.01522158456442,0.10910550849948608
PRGO-CAKE,1.9358805426397885,59.0,0.8988029596805773,-0.16778354615851354,0.07050061116212059,0.38985754430158026,19.458254549585472,1.1206477287305971
NYCB-MIDD,1.0781413274268874,57.0,0.958864336409563,0.48626695085450217,0.03926359133662657,0.3618619297881856,15.23040067038437,0.47319618471248237
NYCB-WTFC,0.9499282628633828,63.0,0.9682180985212965,-0.06287816145709202,0.034594346922211576,0.3635688401893861,11.811539749524382,1.1370998349729984
NYCB-BOH,0.936499650294673,87.0,0.9691245329698565,-0.1565809453163752,0.034105305696629326,0.36651397808158087,16.41147745132925,1.1224623168146022
NYCB-BANR,1.1484913751333408,50.0,0.9531851604015499,0.1830588205897796,0.04182558896475818,0.35497782146982093,20.049432852062903,0.8461543523035346
NYCB-HMN,1.1585658002623855,47.0,0.9523396177677386,0.20160171108700178,0.042192477888460145,0.38591944900403186,22.076733383541406,0.7575018699794218
NYCB-GIII,1.0760021998294111,63.0,0.9590308915066538,0.6681064282059826,0.03918568890429457,0.4265044098669392,15.893197172763193,0.33583925511313295
NYCB-CHCO,1.2152462650339926,86.0,0.9474299705850753,-0.3072424897215268,0.04425665866787043,0.342427363578028,13.36653415936831,1.2666479935321293
NYCB-STFC,1.6609645881988153,72.0,0.8993075442187726,0.09624039624398528,0.0604887626108266,0.33793882350004073,14.762245782063099,0.8959070917433967
IDA-CORE,1.0781862868853855,59.0,0.9629497391597666,0.6778404101931926,0.03926522866353381,0.3651284034752235,15.89026233668552,0.39104756994925194
IDA-CFFN,1.1521544136975503,100.0,0.9575756034418647,-0.8805944091295254,0.04195898896119342,0.3751428698238645,10.097462727259495,1.9345623808682522
IDA-HA,1.207092223089948,53.0,0.9533321660545696,0.8843300256378407,0.043959705974853075,0.4421643996143361,16.92927175525937,0.24573835984016312
IDA-NHC,1.3382228235829094,77.0,0.9423167595768096,0.18250118787270514,0.04873520078105811,0.38380924718078047,15.966001612946972,0.9514351072440803
VLY-SBNY,0.9580195288664387,62.0,0.8069585302885977,0.7555643955902501,0.034889013450298496,0.35299850070006483,17.584715082893375,0.2151679911474893
VLY-AIZ,1.0481357768864874,80.0,0.7631988081316134,0.705351901972733,0.03817085363677371,0.36333680440172156,17.809556289726277,0.22698053024614673
VLY-AYI,1.0288980414977922,79.0,0.7730838036406802,0.8596811653301838,0.0374702566358716,0.35226043236234483,16.204944289131866,0.12892637173103938
VLY-HELE,1.0508880909831306,72.0,0.7617589900505084,0.8523335617297423,0.03827108700430312,0.34650791839133105,17.126897300892377,0.13194719785983278
VLY-SNX,1.0282016415377062,50.0,0.7734358571729502,0.8062885309581252,0.03744489524516699,0.3445383829929147,16.206081623881996,0.16350574917211613
VLY-OZK,0.9710209896444546,69.0,0.8010306358885333,0.8093482555873671,0.035362498725170145,0.3616186540635823,16.83024979773486,0.15803808632528127
VLY-JNPR,0.9964093817325441,73.0,0.7890920188914302,0.7221384458662152,0.03628708943167786,0.3574064061784961,14.701002590575177,0.2997599739601129
VLY-WAL,0.9842424852034287,62.0,0.7948742057507856,0.7982644467811115,0.03584399719413761,0.3683373589232752,17.494186459773374,0.15562438665695089
VLY-UFPI,1.0113242369682167,70.0,0.7818473961628362,0.7621818715845143,0.036830256422795825,0.3701453341309271,16.880338617281925,0.2517628685756568
VLY-BKU,0.8240136144809685,64.0,0.8613600259573078,0.5849957786831004,0.030008805888197734,0.34468893072957507,13.685471438118887,0.3835800120417354
VLY-BOH,0.8724578211766127,66.0,0.8430339924836574,0.5380755996895391,0.03177303983966347,0.35883116817954774,18.071471813687303,0.4170114406241425
VLY-VG,1.0738012385669913,70.0,0.7495160206283977,0.8147091935895714,0.039105534622701776,0.3623991963891466,16.699978208827105,0.16758450136788428
VLY-EQC,1.2087176424826955,58.0,0.6668850274038359,0.6197873570761923,0.04401890025779539,0.3860534930144287,17.102959602746367,0.30230380583186744
VLY-COLB,0.8974421288789465,67.0,0.83300674942426,0.6618020591752866,0.03268291466080046,0.3679100392172289,17.141951005506712,0.28938468176724585
VLY-FBC,1.125152021927191,50.0,0.7203185870164251,0.8455380277510004,0.040975619853069904,0.3687498313506462,17.856111736416427,0.2582057068215353
VLY-WSFS,0.95706794766901,51.0,0.8073875605231523,0.7243342552270832,0.03485435890704989,0.3400180948226057,15.954130819791352,0.23414630437856743
VLY-KALU,1.028091681185406,75.0,0.773491409386694,0.6013022155099833,0.03744089072532703,0.34473762088686855,16.07730036981534,0.3941641627060628
VLY-HCSG,0.9683061864081463,91.0,0.8022786577944937,0.6864433766619565,0.03526363142260216,0.3475915695670222,15.769226748038998,0.3037455106055771
VLY-RNST,0.9521455746052412,65.0,0.8095964469136593,0.6342718364073432,0.0346750966531453,0.3555502112135747,17.80723037307281,0.31044186595504764
VLY-EGBN,0.9168801873836896,77.0,0.8249222810202402,0.7798465016613031,0.0333908069993023,0.3295418898743478,14.180373236192903,0.18344872181114713
VLY-CSGS,0.9870351012727079,57.0,0.7935570392638227,0.69387271678643,0.03594569827294326,0.34847590898838127,16.206407563595327,0.27403102696638504
VLY-DY,1.0108309515735245,68.0,0.7820898022416071,0.8995157316746122,0.036812292028280194,0.35622405596871276,16.062937943399554,0.10703211199502505
VLY-HA,1.0749976822733582,68.0,0.7488639176648813,0.9345944277893933,0.0391491065325702,0.3674203110775236,17.241197574438516,0.0783182539700038
VLY-PKI,1.0284972086281203,70.0,0.7732864867884055,0.6937805390335623,0.037455659163732544,0.34799090246165143,17.087163286457674,0.28591659846829653
VMI-CLF,1.50749324412458,71.0,0.8816254055976401,0.9995366753433045,0.054899665910494284,0.3930078037503096,19.459405061394047,0.12599750796396408
HUN-GCO,3.173997441891354,67.0,0.8564414195311303,-0.9562417682415923,0.11559016920290666,0.3671599079834073,16.380757243174575,1.8508139245258977
SNX-GT,2.124939009764594,55.0,0.9608882156356539,0.17617456832219194,0.07738571444411195,0.3438124523993862,15.56725648546926,0.9340051734642126
SNX-FCF,2.952292001928402,65.0,0.9230154871971817,-1.0903349639252844,0.10751613329465722,0.35854225735714373,15.971906566750414,2.194770095221164
SNX-KFRC,2.691186269451137,57.0,0.9364752304836567,-0.12766879905682263,0.0980072233634283,0.3415981254892698,13.283142569945634,1.2695942891839174
OZK-FNB,2.985052678526042,67.0,0.9317620912339263,-2.041129090441276,0.10870920676760445,0.40358573993121344,16.348002597193734,3.1828404186038357
OZK-FFBC,2.369123623251323,65.0,0.9575839323097857,-1.4335887076363645,0.08627839356765217,0.3250926822791097,15.522312442268444,2.565895219723754
OZK-HA,2.1821889321669263,78.0,0.96413349623905,0.7665716790799498,0.079470633647259,0.45738835282618456,21.48177442195269,0.5110749875455988
MTG-GRA,3.709511957211305,66.0,0.8906773077721075,-1.4466759317456863,0.13509245758520605,0.4326143925513673,18.431787321752292,2.6246776836159484
MTG-EQC,3.9236865497766775,39.0,0.8767835771567568,-1.0655189945910768,0.14289223620722122,0.4138869611801404,12.292613930806782,1.999231118346581
MTG-AX,3.3619740715247413,74.0,0.9111648694086804,0.4025090281902483,0.12243587428720806,0.42663835598207306,23.383862552161542,0.7701882586862934
MTG-HXL,3.1570218192394135,54.0,0.922111980557563,-0.32538961452107096,0.11497195348894149,0.4519033608948285,20.696008590423357,1.6246963507791432
MTG-B,2.8186026658139585,45.0,0.9384384010423777,-0.9028541327547824,0.10264745483318867,0.448401702236017,15.380464947855168,1.9263416252339478
MTG-CAKE,3.2177885705211957,59.0,0.918951459297591,-0.9123804842986007,0.11718494804585775,0.403333702341565,20.419292977739673,2.116875927056932
MTG-RAD,3.208976329177884,36.0,0.9194142035951661,0.6080795279376178,0.11686402514450751,0.4583667658494799,22.6031783591372,0.5384594902106723
MTG-STFC,3.694143943694329,79.0,0.8916362093611038,-0.6031269974229668,0.13453278754285036,0.3788908699000541,13.47271506370343,1.9082316051563164
MIDD-WTFC,2.374145479250847,59.0,0.9512308003512002,-0.9980747966827016,0.08646127877639126,0.40015557646785876,13.097032912905712,2.2637436011408587
MIDD-SXT,1.7940739107215202,71.0,0.9724504714678117,-0.2397257689652898,0.06533631822313217,0.3713213710136292,16.39370705532064,1.3381824397965114
MIDD-BOH,2.2434565633120442,58.0,0.9565710505823033,-1.1978286647539385,0.08170186917292638,0.3684414686843099,15.708787704331153,2.2450465334699725
MIDD-UCBI,1.9874542442952796,52.0,0.9660818385741377,-0.2978991995177102,0.07237881459798283,0.3715712984204781,14.693853959786694,1.2822937130312164
MIDD-FRME,2.053040362661288,48.0,0.9637635710309157,-0.37803949730706315,0.07476732015228203,0.31506671586682466,14.822216353043729,1.5167677665553816
MIDD-KAR,1.748341411529218,66.0,0.9738557191101166,-0.14589183616518123,0.06367083883428927,0.4000693201283844,15.16794243729523,1.2507836603669085
MIDD-BANR,2.4190018578999375,73.0,0.9493209254982549,-0.537991437396332,0.0880948517369254,0.37693458422096876,16.128647263191063,1.707659607158054
MIDD-KFRC,2.7568060922928552,38.0,0.9336447376770953,-0.07140063179712663,0.10039695636233681,0.3528744663205619,15.443471361873982,1.269592285281218
MIDD-STFC,3.1743810797963317,73.0,0.9109769882629419,-0.7534750848686699,0.11560414047136561,0.3880863835348337,12.770793931663162,1.838984530192318
GBCI-UNM,1.4525685605331835,66.0,0.9568760683774161,-0.48880499588915294,0.05289942691031337,0.3501597643086885,17.250388357372376,1.4213452926173886
GBCI-GRA,2.0022670279289394,66.0,0.9163275191221825,-0.5576566033426714,0.07291826436060161,0.39969249773363513,15.664671735752895,1.654814107860032
GBCI-HTH,2.1216903350253515,65.0,0.9055156529466031,0.2999464985767077,0.07726740468814368,0.4547780899898316,27.641658120815823,0.9364822523549647
ADC-LSI,1.0964050504046154,37.0,0.8981968975448065,0.6213869828077944,0.039928716897664404,0.42188051932013493,21.761792116454686,0.4604085505744875
ADC-CACI,1.3173363003502663,55.0,0.8491363538826361,0.5767877838339818,0.04797455846841563,0.384347543681293,25.078385942874185,0.49047448842648134
ADC-AXS,1.3923943499171147,69.0,0.8296610007947786,0.3842934392102403,0.050708011411686474,0.4117681731588089,27.031061356994012,0.6206129253387407
ADC-FNB,1.58617869453933,53.0,0.771719100622733,0.2819336469080946,0.057765221001121,0.4363811505277067,29.83705462805575,0.799699164397202
ADC-MAC,1.219733362707372,53.0,0.8722609618006465,0.6364424282135321,0.044420069127012726,0.35763320003920746,23.699035847974685,0.46588716017540444
ADC-SR,1.04666119559932,63.0,0.9076864462373939,0.36887912093172076,0.0381171525536419,0.3828652000840958,18.17812514334191,0.6447177887018896
ADC-CORE,1.2755580288144754,47.0,0.8593290555685377,0.8583811001676211,0.04645308355728603,0.4162519998077812,22.856858115387276,0.21770167972292298
ADC-BGCP,1.387023585619865,47.0,0.8311059130765778,0.7565934959538394,0.050512419712186535,0.3863316625535627,26.126101464669325,0.2527091002647748
ADC-NWN,1.2941164045637306,49.0,0.8548568643814224,0.13450834440995837,0.047128939739359464,0.41451900659668217,18.183987998254477,1.003758127813212
ADC-CFFN,1.2458483815841923,43.0,0.8663073817129581,-0.025911679272135328,0.04537112202039816,0.41359901847887803,20.129596350082128,1.0918374649518787
ADC-FDP,1.5392020069423349,57.0,0.7868622449224463,0.7142911019075566,0.05605443094305053,0.42952842208336367,29.98501531716234,0.40294213047123906
ADC-MATW,1.3348207345972176,49.0,0.8447355656698247,0.5735905148232548,0.04861130400776231,0.42515617452514975,29.299552007019088,0.4840539287925685
ADC-TMP,1.3093542671341172,69.0,0.8511186503240659,0.45700463891164195,0.047683869963799745,0.42340378789242444,23.340258587257726,0.6138293241089468
ADC-HA,1.386850503344119,41.0,0.831152343330596,0.9786056323514509,0.050506116427478265,0.42147037631468226,25.1032803610641,0.13365513665520456
ADC-NFBK,1.3389297501210389,41.0,0.8436895526946462,0.44181224415820564,0.048760945527124344,0.413344392845844,26.15277254192856,0.6042440985436155
LAZ-SEM,1.820873800291615,61.0,0.9396414799585969,0.5084786546883028,0.06631231263608933,0.4139233418499215,12.910382555244079,0.7179611023585029
LAZ-NSIT,2.1540473262588056,51.0,0.9144197259853925,-0.07584770943665903,0.07844577680722867,0.34596285777693153,15.680238800394868,1.1713967209818716
LAZ-DLX,1.5934851606458043,63.0,0.9541176459409217,0.08899064640816098,0.058031306802695984,0.40350248105229936,16.492713178905735,0.8577813839212698
CR-EQT,1.5446344032260262,49.0,0.8830932619884062,0.45075447370558247,0.0562522671471134,0.3739479296540402,23.108962525148435,0.6245673098826432
CR-CLR,1.8024107490992787,43.0,0.8368059893512331,0.8266598888029806,0.06563992796962526,0.4751448625219963,28.140948603864086,0.36841887503904447
CR-NPO,1.3852311241402986,40.0,0.9071640029522507,0.3930570280342741,0.05044714211524261,0.3997085120833975,20.520740437018013,0.6618344099069721
CR-GCO,1.7951129763399474,70.0,0.8382521750945693,0.13433558562898515,0.0653741587610802,0.38691923746564794,17.16444956795899,0.9699702898814593
TKR-TROX,1.5069671308465742,63.0,0.8941548679026246,0.9016823399026114,0.05488050599498148,0.3928005124738731,15.83165806302717,0.24243695104358054
SIGI-TOWN,1.9574897808174525,52.0,0.8754615195788157,0.24417678495862677,0.07128757320069538,0.48695953333734887,25.98746832161789,1.0187447426255587
CW-KW,1.7782211056312882,70.0,0.970650917501316,-0.44046276618663793,0.0647589931129932,0.3696963103558024,16.63158196440281,1.3089709931123252
PACW-SNX,1.7100975648949879,62.0,0.9488198536346666,0.37155614118825125,0.062278080086258736,0.38770795722900736,22.523628810382153,0.6695789722986141
PACW-GRA,2.1685598403205453,49.0,0.916302961258636,-0.8396356031879976,0.07897429139700618,0.36261780562248613,16.568169269329108,1.791950669632244
PACW-QRTEA,1.526754547587791,54.0,0.959426649202391,-0.12134838204538935,0.05560112121004689,0.3531311791865382,16.696198095104535,1.167926334090641
PACW-ADS,1.2968992561395147,74.0,0.9708941270889276,0.05963239142274318,0.04723028521628583,0.3544341385123186,14.132898848061993,0.9309096110838111
PACW-ITGR,1.5193249921606284,59.0,0.9598288127683495,0.08444503948610639,0.05533055275980374,0.39341452108162245,18.125832459059264,0.8363400841104487
PACW-SPB,1.8945079866440568,66.0,0.9367966200007166,0.12068677583092609,0.06899391153949787,0.4080536727805465,24.51108557601728,0.9146331808360861
PACW-AEL,1.362515962233762,64.0,0.96782427618014,0.0961973535859285,0.049619904709946115,0.37635172170683295,17.98893272344914,0.8468226706962438
PACW-FCF,1.6917377482219602,62.0,0.9499417238867055,-0.5102512180838152,0.06160945499924392,0.37453379257552066,17.197237256044417,1.5940247209318459
PACW-KAMN,2.812884359297054,48.0,0.8544835057540183,-0.8929497112585449,0.10243920639255692,0.4553329230129526,22.06945927995564,2.2258784017133895
PACW-CAL,1.767513662375244,69.0,0.9452243806981658,0.2378542071372313,0.06436905102880575,0.38161775509375573,16.290519069754133,0.8729918230504268
LAMR-FAF,1.254348524015578,71.0,0.9383655650907209,0.5882335050666854,0.045680678949753174,0.4240437710356084,16.946529372031247,0.5923847115162255
LAMR-JBLU,1.2055966362158226,49.0,0.9432052707345838,0.879933730999504,0.043905239913363495,0.39412423640113015,17.892822311401915,0.25307928428122983
LAMR-ARI,1.1422267299575395,52.0,0.9491751109386216,-0.16790919690656508,0.041597444043684935,0.39746745174799936,11.065221809131986,1.3076392114687163
UNM-IEX,1.1101913641048613,60.0,0.9440520740462383,0.4074821536616093,0.040430784830128186,0.4356448000827149,16.58065883820032,0.7356849350508989
UNM-NVAX,2.036711830061494,48.0,0.7962018547188875,1.0914740043384543,0.07417267006809022,0.48101500001347736,27.97030184513232,0.17395231879888218
UNM-FANG,1.2765369283708496,67.0,0.9253100294267592,0.8418231869201906,0.04648873297648863,0.414499132857004,16.85201464658245,0.28303952921642594
UNM-ARW,1.589015628055879,55.0,0.8815786067420348,0.5273783989710873,0.05786853602616394,0.4793478685669405,22.586535357974796,0.7002803734003171
UNM-JAZZ,1.5578843606458743,49.0,0.8864683060656929,0.9357929164592946,0.05673480213591885,0.45382319584534186,20.528836811891026,0.2755400678844173
UNM-SYNA,1.7230943533300005,38.0,0.8590646910509332,0.8698583024729767,0.06275139520443425,0.4378216812466581,21.782553229762616,0.3292722155060732
UNM-MTG,1.2239737180950945,55.0,0.9315563767098858,0.7048129844343923,0.04457449376210476,0.3468564442750323,16.06609495615163,0.38433340609687905
UNM-CW,1.5161985760348415,40.0,0.8928238466013289,0.8116316663453141,0.05521669539993051,0.48368469508034473,22.93255077727189,0.4064751849677546
UNM-GRA,1.2731591730141405,50.0,0.925720610758876,0.0007574777952714174,0.046365722381692634,0.3987132225948484,12.698670192020456,1.1254715362073782
UNM-GT,1.5509563697839295,60.0,0.8875396931372558,0.8571454053891409,0.056482499589798583,0.4648591103764284,20.948055527901033,0.3784860397627181
UNM-TGNA,1.475626338405942,56.0,0.8988026442559627,0.6139390369005056,0.053739141653173075,0.41838924708615655,20.349918893012322,0.5488051697904135
