,CADF p-value,Num zero-crossings,Pearson r,Spread mean,Spread SD,Hurst Exponent,Half-life of mean reversion,Hedge ratio,Current spread price,Deviation from the mean (SD),TTC
5195,0.005663443177279963,32.0,0.7867817410686188,0.7578017620406637,0.017460376975210013,0.3864101006931039,8.26487608468638,0.26216356402263774,0.7112020825525885,-2.668881637219903,37.0
5196,0.007927504545436935,32.0,0.7901917020422887,0.6293846939839534,0.01733671328781725,0.39427145855917767,9.258531970158856,0.39133514148125836,0.589029407163673,-2.327735721893639,38.0
5197,0.006064809360925102,34.0,0.8102823158818921,0.8374054952566692,0.016578022644626794,0.43808847105643206,7.732926776327528,0.18730216062647165,0.7984406404670634,-2.3503921803505863,32.0
5198,0.009712629153953165,32.0,0.8295256758245323,0.5391538288658418,0.028861430745027353,0.3057309799656875,4.6864938313924815,0.5452456771395138,0.4753121927859202,-2.2120052413174696,18.0
5199,0.00181011463517002,50.0,0.8864826398377882,0.5862925710286365,0.025452432746630657,0.2799843065172369,4.400690362278026,0.42412038827150295,0.5171253674438274,-2.7175085491175817,149.0
5200,0.002374708270085542,35.0,0.8532669354315311,-0.23486702366070777,0.05360827800747301,0.4270278586872454,10.063244463647104,1.2847080408312075,-0.12561991958969587,2.0378775094358157,48.0
5201,0.00657059764812962,39.0,0.9227974792430645,0.26731086975878693,0.030709465028506883,0.31718990814688713,5.51373068266139,0.6597063265354824,0.18339974900356792,-2.7324188382092056,20.0
5202,0.0009160270121820263,55.0,0.9139719885832449,-0.1345665923927421,0.0201172735139546,0.32247663188546893,4.234458078636033,1.1293041202804974,-0.17740403272206384,-2.129385987599513,11.0
5203,0.005397072347276228,35.0,0.8407422873520317,0.5961302120139162,0.02684281890900911,0.322432964786525,5.194093762478573,0.38125472544513417,0.537208093270644,-2.1950793969517313,18.0
5204,0.006442085450424003,52.0,0.8525771379815371,0.25811803662926397,0.0259090780359582,0.39727861766336003,5.857740276278807,0.7541944873540914,0.18346848787925463,-2.881212085061697,19.0
5205,0.008452433318708881,28.0,0.7760307475649547,-0.07538827887483228,0.031268052333147035,0.34648849230497675,7.465850439051981,1.0982305509205306,-0.15798502331730202,-2.641569854189784,6.0
5206,0.0016834602063116604,41.0,0.9320837215198884,0.43913294647085716,0.022628672715901806,0.3035597407612595,4.494173504547832,0.5433119285742151,0.38677120365591705,-2.3139555497722157,150.0
5207,0.0032483342182628365,40.0,0.7968494444497937,0.0022604781417378894,0.03554020347595921,0.2823475885863819,4.749314649088515,1.011325576270287,-0.08747529794957232,-2.524908900761106,1000.0
5208,0.0006260460855625973,28.0,0.7278630676074496,0.4064963516178604,0.040336987573707024,0.30134968139857055,6.74341234931583,0.6469950419444709,0.3187922037186468,-2.174286013276362,1000.0
5209,0.0014294245681831057,36.0,0.7643180896292157,0.53988158770242,0.037932077245331035,0.31258372590530453,6.053844691960754,0.4899120220560186,0.4610243936086542,-2.0789052385332294,34.0
5210,0.008137899549995671,32.0,0.805499455888311,0.32629155596099146,0.0348589377778055,0.30133732639350325,5.212518726096449,0.7027936921043677,0.22443686256699857,-2.9219104162962544,1000.0
5211,0.0021702710900606275,52.0,0.8153882258735579,0.43711618345314934,0.034054108316198026,0.3491010811341111,4.598843180069702,0.5869830620174699,0.3564605208340158,-2.3684561601270655,54.0
5212,0.008922117528963191,36.0,0.7753757442593853,0.43175723573196867,0.03714740874822313,0.3249106596032161,5.524882202428472,0.6195880503689437,0.3380995600715697,-2.5212438448988417,1000.0
5213,0.0056157006699113585,42.0,0.72677336581165,-0.12432098760018676,0.04040491939225999,0.31660910183750535,5.356032902707444,1.1826197772711258,-0.2085169298526186,-2.083804237673111,1000.0
5214,0.00016665912232066024,44.0,0.7860665991674884,0.7054369713608575,0.03636161631773637,0.36869202718834576,5.810647186460251,0.3552678439329393,0.617878666780387,-2.4079871426881945,1000.0
5215,0.001961690262643547,36.0,0.791290613476058,-0.0013634388365803187,0.03596740239679594,0.26158257756288467,5.763034722873966,1.0282213856998341,-0.08170740576977087,-2.233799540117687,1000.0
5216,0.004397049662316223,32.0,0.6838239625441287,1.0045085537392162,0.04292080679018447,0.3903085442935449,7.489630617603966,0.04672550596041283,0.9034391978868206,-2.3547869532477916,1000.0
5217,0.005728694953433427,41.0,0.7772883533155337,0.6147563197556617,0.03700883974803677,0.3277331045250375,5.170641574054447,0.35509532074409755,0.5266089126907513,-2.3817933138416323,54.0
5218,0.0001180752205498316,38.0,0.8029437917842099,0.695245567066219,0.03506236549059385,0.3527564198611621,5.431973786482387,0.34107926752378237,0.6148967357810373,-2.2915975622562255,39.0
5219,0.0043956385544190605,34.0,0.7271801460222024,0.7430263503440631,0.04037958605629158,0.29284019688822976,7.321724858581343,0.2887943840470361,0.6532507131322929,-2.22329265799351,1000.0
5220,0.005341510082110084,34.0,0.9532929916161172,1.0070776211990318,0.02709189219921974,0.32265445563256495,5.1460865842675645,0.01988890969716942,0.9427087224914956,-2.3759469524756933,27.0
5221,0.0007789286383186847,34.0,0.9451227752154726,-0.07530553630337838,0.03998239633805429,0.2638960230306418,4.103253897674973,1.0988355741236653,-0.1748966851019106,-2.4908749329700313,61.0
5222,0.0055199573546261885,30.0,0.8855048805886734,-0.10628570256784615,0.20895784638954695,0.319806996453106,5.686700488562364,1.625820725478717,-0.5521609628532652,-2.133804822309481,31.0
5223,0.008353074147029616,34.0,0.9374328048444203,0.2103002170648937,0.034379293672091436,0.34688830544427085,5.460881472975553,0.7563994235849111,0.2915201968596957,2.3624679602052177,60.0
5224,0.0053933095945105525,39.0,0.8666436868381414,-3.4295461737821773,0.17140857544271232,0.3598388820515467,5.267096869634657,4.125554611206901,-3.8582679835424663,-2.5011689680810347,131.0
5225,0.0038459666030297773,42.0,0.8729684814484334,0.08448455923374028,0.04744048914160512,0.2910781564385515,5.927068081252398,0.9827755224597544,-0.027925377274470975,-2.3694936233199204,48.0
