Pair,Distance,Num zero-crossings,Pearson r,Spread mean,Spread SD,Hurst Exponent,Half-life of mean reversion,Hedge ratio
HUN-BLKB,3.1131944027722938,44.0,0.8941885437348424,0.16137335073488873,0.11360207719643972,0.42664357393633373,19.303149525569207,1.2820451983733372
SNX-BECN,2.0491652072989015,55.0,0.8462757594823376,0.5799453025931313,0.07477510041150329,0.3901719254992082,16.119173352542326,0.6215122131770194
MTG-OSK,2.5183062756514065,62.0,0.8910077282945218,0.04292254345529695,0.09189430113200507,0.3808686539747526,18.611869210618792,1.1500893191609793
MTG-ESNT,1.1046725103979067,94.0,0.9799700257584092,0.03245459346115673,0.04031007241027302,0.3577442919714422,14.256815171052912,1.055601290197174
MTG-PRGS,3.2253594162543986,40.0,0.8135805140558058,0.5519117550140743,0.11769503666886688,0.4989005034376344,22.79281702260735,0.9245453903584473
MTG-KELYA,3.6148333888215394,38.0,0.758507106460628,0.28122436255739774,0.13190714377601576,0.46961185934470984,28.5846080745458,1.1680197201033335
FCNCA-CF,1.76264429499495,73.0,0.9129842989363489,0.6327982460529108,0.06431980382965065,0.39174377526858023,17.162811885107825,0.5405193833429431
FCNCA-FLO,2.592664879369233,56.0,0.7999119359944786,0.35936813463057143,0.09460768511864265,0.4785037880542932,22.56166135131741,0.9783977269306097
FCNCA-SPXC,1.4668572261408346,52.0,0.9405953597183839,0.28734231757515044,0.05352638039301876,0.3300711179531862,16.235120786915562,0.6849054446735486
FCNCA-SKYW,1.313722027240357,74.0,0.9526452795205413,0.5881711249320251,0.04793839762153083,0.4043934063684834,12.286814861330823,0.5627235938574144
FCNCA-CVI,1.5981638137127971,50.0,0.9290624867553985,0.8736891288239731,0.05831782582426704,0.4383997941370844,17.007561634420245,0.32476557439765474
MTZ-APO,2.204380377340204,46.0,0.8970043393984923,0.5715687793125056,0.08043898240788251,0.3794173434037211,17.720549849512174,0.5959095679322571
MTZ-AFG,2.0244766288806275,73.0,0.9138964044191773,0.1682873043285801,0.07387420138995635,0.35363703137152597,13.782823611025451,1.0536560291223496
MTZ-USFD,3.0657560494719136,57.0,0.7887262800913671,0.4331140280838372,0.111871027099182,0.46609192237639974,20.67539778073348,0.9712501110414786
MTZ-CUZ,2.822909563278751,67.0,0.8243715726429383,-0.35177381724303564,0.10300943296075195,0.41220642102433835,18.00033128319034,1.6003232219483734
MTZ-FLO,3.4405016824085055,42.0,0.7239157055091632,0.48435710835444196,0.12554568946012573,0.4702794865366864,20.199478257379177,1.0221014444715708
MTZ-WEN,2.190549753799996,50.0,0.8983656397463864,0.3442364934054901,0.07993429578706295,0.3599055652461941,15.20911046387764,0.8501443964946205
MTZ-MTH,3.577687807731358,51.0,0.6966646291538082,0.5779212256009253,0.130551682271024,0.49791364714757413,24.807908847214335,0.9369151384885123
MTZ-BCO,2.1550914775025394,47.0,0.9018073272260929,0.59135438080432,0.07864040490841769,0.38524917480818827,16.232561764611866,0.550007980082966
MTZ-KBH,2.835342988806447,45.0,0.8226541114502862,0.705114725820316,0.1034631351019852,0.4483883454901329,20.710139566632268,0.6525812125153297
MTZ-ALE,3.2881330042047963,42.0,0.7518488453191288,0.3072588642039891,0.11998567742611875,0.47113517643746256,21.991574093455768,1.135372944898286
MTZ-MDC,2.6742656111317724,70.0,0.8440636552163866,0.15915353539696983,0.09758533811092568,0.4035180858177631,17.075053382253866,1.1121041689683233
MTZ-WERN,2.74010770244335,51.0,0.8355294731657219,0.42018722547952125,0.09998795014610481,0.4677015230596289,19.776491634650878,0.8927709891310855
MTZ-TNL,2.5155504871289085,57.0,0.8634599044483462,0.4512524120506365,0.09179374098060845,0.43789079876504006,19.04341883139544,0.8742070590927433
MTZ-SAGE,2.7906463051554713,61.0,0.8287766006036614,0.9916570801700789,0.1018321299511275,0.43641224357715314,20.236868241144176,0.2941082515972345
MIDD-TGNA,1.6129910362739965,77.0,0.7441055510114457,0.6035171050340008,0.05885887885985853,0.37517176690127385,14.385842580581475,0.5131578968440905
GBCI-RHI,1.5594389611285686,49.0,0.9385906586514859,0.42284906188199295,0.05690473588398682,0.3741243135407977,18.368042020425808,0.7240254457207929
GBCI-ORI,2.053635464473969,44.0,0.8908100670156833,-0.05894958670588817,0.07493822241257,0.44589985569558277,22.246355190675956,1.319706873847486
GBCI-NRG,2.090539329039495,59.0,0.8865978902657669,0.9399776468002493,0.07628486355630536,0.4625528707455665,22.697013803474512,0.32545134108654783
GBCI-IDA,2.411050621315242,46.0,0.8458281101765771,0.03732957123308783,0.08798048671913024,0.4302777290625141,22.17766690414226,1.2562358607685837
GBCI-CF,1.5632008012182432,72.0,0.938284271409906,0.5764297291805,0.05704200737846447,0.36185677010825834,13.09033476999047,0.5811394229883715
GBCI-ALSN,1.3897219630431081,60.0,0.9515538697434243,0.27412323321869864,0.05071167466658147,0.3575341350562923,13.09873720711612,0.8527299572433495
GBCI-ITGR,1.777364967025832,68.0,0.9194316685506234,0.9245631232392922,0.06485696878117006,0.4566418679510208,17.789298403818815,0.34699903650988795
GBCI-GATX,1.2947954569540059,60.0,0.9580864677969944,0.3746418529501144,0.04724775726292704,0.3507375674898747,14.621921818494213,0.7429646984317415
GBCI-TRS,1.668545764594623,54.0,0.9293606620042385,0.274046025740256,0.06088609968798505,0.4137775104284575,17.899639873584565,0.8736874729890494
GBCI-FIX,1.5745891026720296,46.0,0.9373516227409489,0.5525878767199318,0.0574575724005965,0.447461826825607,13.091305757263372,0.7137139425239787
GBCI-CVI,1.5230540299493665,46.0,0.9415109496431769,0.8439185950653195,0.05557703088846001,0.40234940106337,15.683786364387627,0.34430900034797174
ADC-VRNT,1.8727573057428406,72.0,0.8951200262108655,-0.10048625252194958,0.06833788465883854,0.36809367318482084,15.38061873209345,0.9377519520678166
LAZ-AA,2.1130996930674186,53.0,0.8944495968515862,0.6472790001150871,0.07710810293178337,0.38423043800676737,21.899728933189802,0.5629885323228703
LAZ-WSFS,2.0088656419829944,72.0,0.9051412082248813,-0.28049698605728285,0.07330454838753593,0.3661322299638274,16.820675660781717,1.2993885528591895
LAZ-TILE,2.2338926078095533,45.0,0.8812069639793442,0.34918742472664677,0.08151589899267164,0.3911891643593222,20.963920716151474,0.895957347729935
CR-AFG,1.3720885752471332,40.0,0.9281079620875612,0.30869106009664715,0.05006822320725428,0.3710291343142686,17.932642727043437,0.790739716442828
CR-WERN,1.7355097053366961,62.0,0.8821737002994239,0.46219332306440963,0.06332964859029086,0.40270856046774034,19.33236346483878,0.6965712854509826
TKR-WTRG,3.0462524500116324,39.0,0.6171499279519445,0.5245696972958682,0.11115933064697106,0.49426916174707597,25.95516063051057,0.9051355462835913
TKR-FLO,2.8653249609238616,41.0,0.6724835225199376,0.608784551949407,0.10455719280295983,0.47403337074261487,24.871933460101744,0.7370910234482912
TKR-MTH,2.6216760845702596,59.0,0.7358195143558637,0.5738742211503859,0.09566631903173003,0.4972208816426741,24.13886673858903,0.7682123202597638
TKR-MDC,2.018159219903792,57.0,0.8533798529126506,0.28153387950252107,0.07364367586234102,0.3826715720365393,16.931759347175745,0.8728630826902948
SIGI-HRC,1.5674900444969408,48.0,0.9564273535907288,0.07728077750682952,0.05719852408864064,0.37749945745082436,18.657904612312816,0.8726513128442392
SIGI-ARI,1.4692342458138876,70.0,0.961824026741527,-0.5739371737991719,0.05361311907279895,0.3535965703651856,16.037288816028482,1.5354823664895285
SIGI-AIN,1.5075583694469812,53.0,0.9597642101009655,0.1610195594824341,0.05501158620597108,0.35709983691405406,17.297598587797168,0.8608334543993212
SIGI-IVR,1.857146446821689,52.0,0.9382626831661545,-0.6720864403881905,0.06776823632634632,0.3578542539301727,19.977996950875113,1.569904719871022
PACW-ACCO,1.8746966052538296,41.0,0.835895791029915,0.6599714061155421,0.06840865070305283,0.4143596122908978,19.919614800544487,0.5691015380514126
SAIC-PRK,1.7866103648463068,85.0,0.8019092651344398,-0.028922564284576464,0.06519433813914466,0.3485056327755461,14.45001957349198,1.0882059246965372
SSB-BG,1.8861629095752692,49.0,0.772176294669327,0.4142301473562248,0.06882706209025118,0.3822443464139586,19.24935422045891,0.6844126477673882
SSB-UNVR,1.3963884396921504,43.0,0.8824460045248982,0.46535266715796675,0.050954937854462805,0.3602809546801389,16.15145582993602,0.569328814367474
SSB-PSMT,2.141524920360052,51.0,0.6924827804107269,0.8002073317460551,0.07814535420730562,0.4824960645941061,26.484538268328603,0.49986925909896973
SSB-MEI,1.2521461274538837,67.0,0.9066788881084875,0.6217746219884834,0.04569146112609258,0.38545121290306006,11.975002863851898,0.5462907936575436
SSB-WBT,1.5449423853939181,60.0,0.8538870392340978,0.6072015032433371,0.0563757483224567,0.4181604750213693,14.130382888060582,0.5682268831464632
SSB-TTMI,1.6245063416014243,40.0,0.8369614876887083,0.5298010787205779,0.05927907831916052,0.40556088209677643,20.15884694724626,0.4127381865696863
SSB-ACCO,1.3736348281038553,63.0,0.8864896136109125,0.6534677246236885,0.05012464677535462,0.4009111048872565,13.42252797375531,0.5245542814773001
SSB-KOP,1.2976748522588495,83.0,0.8993841499946312,0.7803862163174943,0.0473528278898717,0.39664952366687395,13.003041000523238,0.3765052323853286
CF-ORI,3.1400560228311116,50.0,0.902684124092187,-0.965949141789566,0.1145822716336473,0.3760586526807952,17.799566730741034,2.1591472687942543
CF-HSC,2.757956142742002,45.0,0.9258292749390691,0.02889074004671179,0.10063924898270744,0.3775510012178502,16.499865084882085,0.7298992307879528
CF-TRS,2.6576663657892765,77.0,0.931321312859767,-0.39992187835784776,0.09697962304567903,0.3520548595289745,15.123933275391806,1.4135965064685496
CF-FIX,2.5384408824014093,57.0,0.9375463828473667,0.05349096732610926,0.09262902336724256,0.3278424773806276,12.583711944582314,1.1525731715478384
CF-CVI,2.4026772192645574,64.0,0.9442408169234431,0.5213454892847835,0.08767493693871442,0.3650232071451398,16.63138572124732,0.5575192516127799
EVR-KEX,3.105963640497185,46.0,0.8679452805679295,-0.07791166692306667,0.1133382229336174,0.4423534009896602,17.709493335102202,1.5147887451025248
EVR-SPXC,1.9546999424113836,49.0,0.9498957992728059,-0.04178254429341711,0.07132801393833682,0.3087973411356274,16.330465867477773,1.0012232308665436
EVR-PLXS,2.9753926465868936,45.0,0.8795638603307989,-0.9183118197597614,0.10857361969631114,0.3477609528330774,22.06206841765634,2.005759431227663
SLG-MAT,1.0983409279831975,76.0,0.7531007893119123,0.9289401743719682,0.04007902968656426,0.4032298393488353,15.170953392552459,0.14271013086684792
SLG-APA,1.1177806344302952,82.0,0.7427674139984369,0.8312202246689762,0.04078839464961084,0.3816943119159011,16.10793881703373,0.21109686827566487
SLG-SYNA,1.1811447137145055,74.0,0.7067087891453093,0.80747688040383,0.043100582741660606,0.40055373357720964,16.307125207080432,0.21282533231657053
SLG-XEC,1.178480630532664,82.0,0.7083027699892599,0.8485245801497742,0.04300336896567163,0.3866082247677802,18.799360352658745,0.17761246026634625
SLG-GME,1.1722164376186175,72.0,0.7120226265132513,0.9065905399774624,0.0427747853197672,0.393106286936683,16.461340331308097,0.1388075134805724
SLG-EQT,1.164018376975303,62.0,0.7168320366451899,0.8964206996040633,0.04247563383817854,0.36470427211801126,17.487692337344015,0.17167171257875258
SLG-SIG,1.139686736326401,64.0,0.7307256323786743,0.9382474163660521,0.04158775966082197,0.3718192255932876,16.47936838046756,0.10551170734875648
SLG-AR,1.1062517826596616,62.0,0.7489347456352909,0.9293633989031729,0.04036770087357569,0.3706845386122352,16.11442813614637,0.1131162336405479
SLG-RRC,1.0925783486963128,88.0,0.756102354925708,0.9854325172626843,0.03986875018188049,0.39429332123463523,15.612939385687726,0.09562218340098882
SLG-MAC,1.0384670467808543,58.0,0.7829848581562322,0.8031573708531451,0.03789420073134641,0.38422052699406317,16.998954275358162,0.2932567834087463
SLG-HAIN,1.2465430388158085,50.0,0.6651855680510562,0.9206322088154466,0.045487001517841213,0.36912832175926596,21.262607750453697,0.13909002459632802
SLG-BBBY,1.162760370548238,72.0,0.7175642220320047,0.9538302579594964,0.04242972853168252,0.3978359369182435,18.39248849158553,0.10308758818507258
SLG-OMI,1.1358053421341787,64.0,0.7328907827328692,0.9813407784531979,0.041446125575182464,0.387986157827128,16.724358516641548,0.063043538295388
SLG-MD,1.108913929065881,72.0,0.7475208199529015,0.9050524260433045,0.04046484397561847,0.3847569927943301,16.05512803189727,0.15889264180767304
SLG-EPC,1.1483117177693,72.0,0.7258645972910258,0.9080125163096354,0.041902489703642756,0.38576674567069463,17.436386373622454,0.15098216298159195
SLG-UE,0.9200704300127452,84.0,0.8344251363470618,0.6501079163327159,0.03357384682543205,0.3827420183761416,15.571351784474615,0.4425340616211004
SLG-BGS,1.2040762381896049,74.0,0.6926847234008238,0.8405559496736874,0.04393736595421312,0.4042545368297464,18.116166968661354,0.22341630287573433
SLG-PSMT,1.2488982886927698,64.0,0.6635985488651241,0.7717189413394816,0.045572945806479644,0.3970973181886059,20.231108692556127,0.2694017849581214
SLG-CDE,1.187582237987022,68.0,0.7028271964173477,0.9347250628227809,0.04333549133866605,0.4077081354668861,17.89004197956734,0.11444677377259382
SLG-SKT,1.1372582412555559,60.0,0.7320819294313399,0.8524498720620939,0.04149914261709876,0.42212826995345437,20.245590230193542,0.23831090669913424
SLG-UNIT,1.3041844948702506,82.0,0.6242742518909621,0.8815165806734587,0.047590368122438956,0.40504048677792553,22.596351815393277,0.1577773314056754
SLG-BKD,1.1643298597315364,76.0,0.7166505094122777,0.920984028880557,0.04248700000538203,0.3946884590487783,19.59550373468435,0.1318063277341054
SLG-PBI,1.2408511030215208,60.0,0.668993093910201,0.9281594624226845,0.045279299830813864,0.4027143927378891,20.614407841247672,0.11942398821496703
SLG-VSTO,1.2277722186329643,58.0,0.6775959509076878,0.995617018429769,0.0448020445612332,0.4001507804013707,18.770447819543936,0.08502196144143104
SLG-FDP,1.1848991325183176,66.0,0.7044501761741186,0.8663907828400398,0.043237583429571,0.4025629390082731,18.4838695357716,0.16361303050660325
SLG-MATW,1.1560068145962086,80.0,0.7214687734684166,0.7776386524195326,0.04218328777490556,0.4018571611293007,19.472837237021253,0.22428613098451167
SLG-HA,1.0819590057873978,79.0,0.7615617072067089,0.7666178566674888,0.03948124485557008,0.3814708949879357,15.84588745188821,0.22327336062300507
SLG-AXL,1.2179404406470145,47.0,0.6839326484563587,0.6993421219055417,0.044443277887123954,0.3457201594990633,17.52276237890008,0.2698201516231664
SLG-RAD,1.1213585993076367,84.0,0.7408298618604455,1.011860428920535,0.040918956442295526,0.40857822042258524,16.2725247658187,0.05177780887238337
SLG-ANDE,1.3958585179489102,57.0,0.5485497583512561,0.6187564620639648,0.050935600735415566,0.40562456676941894,23.1393089215708,0.3712510981458727
NRZ-ORI,2.1653757462565992,38.0,0.8785979333367379,-0.08036852450135848,0.07901568320516239,0.4320908950959626,25.037272664380342,1.3058032490211398
NRZ-ALSN,1.5316397367693713,48.0,0.9412196796197944,0.24584785388803293,0.05589032777993703,0.34195828869777223,17.39397095400755,0.8461830951065032
NRZ-ITGR,1.7020094590921961,62.0,0.926875367249408,0.881388725792136,0.06210720724304363,0.4768423847287143,20.411499153777118,0.35093392686298386
NRZ-SPXC,1.6493573541227382,62.0,0.9314938474358141,0.20902394777790811,0.060185904645310276,0.34825248251834756,16.564454862662846,0.7118703757726855
NRZ-TRS,1.5062924101576132,70.0,0.9432072582132687,0.21550033995949572,0.05496539069540797,0.4041552495909633,14.267364493807174,0.8895577798143899
NRZ-FIX,1.6979195153756612,38.0,0.927240157959372,0.5221091346960248,0.06195796307717946,0.45850896395755014,17.10508501827474,0.7082866931271494
NRZ-CHCO,1.4350225823232978,61.0,0.9485969563443847,-0.016208842197786788,0.05236471774154397,0.36415784077779423,14.90560167207844,0.9692060906901703
NRZ-BCOR,1.4429413745543733,59.0,0.9480124896423872,0.6741271460311785,0.0526536785740368,0.3873568360472057,17.42359224012025,0.43286344930730847
HRC-ATO,2.5154126869928715,50.0,0.9040172443115922,-0.24811096034948235,0.09178871258222829,0.4847482850274993,22.07100349677981,1.5973021296076384
HRC-PFGC,2.794680584593859,46.0,0.8800086009090128,0.29767690822162546,0.10197934289863372,0.4739176151903535,24.430062952871943,1.0620435872643184
HRC-DAR,2.4540556905881017,57.0,0.908875133429237,0.1322924889294064,0.08954976398463704,0.4408108471167783,20.01003184948602,1.185290258777548
HRC-IDA,2.495461787643363,43.0,0.9056128728069706,-0.4677915761735504,0.09106069392524287,0.4394445094334312,21.28525867407014,1.7510589123738205
HRC-NJR,2.6039226051920594,51.0,0.8967496006412647,-0.05241153642607266,0.09501848536832898,0.4484414232479208,22.313222568912263,1.388457639334956
HRC-ALE,2.357092305225316,46.0,0.9162577039690388,-0.3845051018299245,0.08601151980065598,0.399745527489392,20.183119908268033,1.6325253503027186
HRC-ARI,1.6101133355186934,54.0,0.961832244320411,-0.6486161421926878,0.058753870067904765,0.4146043945590528,16.85831923164476,1.682905717095625
CRUS-MIC,2.764252635244222,65.0,0.8716216507053138,0.6635227436237185,0.1008690112573238,0.42726192876280217,13.71814032995187,0.7414719286152291
CRUS-PBH,3.473688154764695,49.0,0.7877602298684218,0.7973094418700134,0.12675668103557255,0.4714265410899128,21.072305205502193,0.7026394934632809
CRUS-PDCO,3.1085750112894,51.0,0.8343485568783681,0.9321884758232699,0.11343351320719035,0.4737991629245016,16.58192418775353,0.600499965756975
CRUS-ESRT,2.8148745380211673,81.0,0.8665121801975482,-0.33461252982436557,0.10271623072488302,0.377953090403011,15.222591173690796,1.6664496525480175
CRUS-DBRG,2.4234692961942343,65.0,0.9029484671267659,0.760893450888627,0.08843365060154768,0.3931549656475057,14.699162638933373,0.5196150288645844
CRUS-LC,3.004941593422133,51.0,0.8462033334718093,0.6558544332147339,0.10965187608032013,0.3527413339635082,17.902093489738817,0.6299120134169256
CRUS-ADTN,3.1628361891869203,45.0,0.8279111642848104,0.3627932111755635,0.1154135317099844,0.40631913020509847,20.001422526911412,0.9527604588470788
CRUS-FSP,3.1334520485276585,57.0,0.8314172266313481,0.41798668217389306,0.11434128918874896,0.45686154870149487,16.83761297304909,1.0482168371321454
LEA-PII,2.4202846131607902,50.0,0.8632702911918954,0.38005448692910637,0.08831743986716847,0.4273945423674175,20.620466934766362,0.8917151368042675
LEA-SEIC,2.0937395446751177,40.0,0.8996353102395903,0.2563844681655402,0.07640164108338801,0.4678362085602605,21.88133430193604,1.0148494765363618
LEA-PCH,2.074933629599932,68.0,0.9015282858836253,-0.1957377534476708,0.07571540349597024,0.3715380293269648,15.29426991468647,1.2416782328028795
LEA-MGLN,2.617781860658846,58.0,0.8378312599413847,0.5702214982887766,0.09552421678298818,0.41361875384517505,18.89268452380004,0.7676573602978398
LEA-BLKB,2.371979881316273,46.0,0.869081950158213,0.4084860681293759,0.08655477516782696,0.4284973125164949,20.87698596423378,0.8592187358053089
LEA-WLK,1.3449479669170417,88.0,0.9598586396242748,0.477281262300986,0.04907784834343989,0.34499807730290427,12.024228154159733,0.5925340081735258
JBLU-BG,1.92197805954809,55.0,0.7241918001532014,0.44704696834956276,0.07013397547426323,0.33353575571339705,18.74250710972843,0.6026718857889528
JBLU-SATS,1.3804961138975942,61.0,0.8687123681476487,0.5184029776094546,0.050375018649887464,0.29984339845819696,11.490470651672155,0.5016399751912681
JBLU-INN,1.7509052438588824,65.0,0.7780371142105003,0.4462571818223494,0.06389143976983322,0.373863421583127,17.687629966382495,0.6389469131165768
FCN-RLI,2.6430305756468933,66.0,0.9456896584006738,-0.7309580250941575,0.09644555547826165,0.34926662169685896,16.698568091948545,1.9201195647350464
ESI-CXW,2.727826964453814,64.0,0.7597973135877536,0.8744788851626633,0.09953981965227053,0.4697504795792462,14.128833350173196,0.5822194771392917
ESI-GEO,2.2082582173728773,86.0,0.8502840089534144,0.5235148127637782,0.08058048680039813,0.36708333562088213,11.077344813612823,0.680110248938169
AVNT-TILE,1.6123703739175685,62.0,0.9270646511751377,0.006912917832439574,0.05883623056880894,0.4175678902662613,17.220029352110995,0.8578642316693723
JNPR-AIZ,1.5602720042312666,42.0,0.6757154175267781,0.49011632222940743,0.05693513405853588,0.3498823308380569,17.410187751003672,0.6385629213472401
JNPR-RBC,1.3365002862396997,56.0,0.7754248178967835,0.49678526158593045,0.04876958809744181,0.36330702357898137,15.663002340069806,0.5409978727931901
JNPR-HELE,1.9099851598720206,40.0,0.4309259963246801,1.0166108308045092,0.06969634834966196,0.43596662137486675,21.94662978558612,0.21133211844834898
JNPR-AGO,1.3501631905442693,48.0,0.7701233064889557,0.6530336674743371,0.04926815455643104,0.31812724357383443,14.607201392851001,0.3999764619083175
JNPR-MGEE,1.5949014643685255,68.0,0.6574209266123311,0.48544006338848333,0.0581987810059545,0.35143507608666025,15.873469226551041,0.6622682029279838
JNPR-SJI,1.6725186008881656,54.0,0.6128563277890459,0.6143949807392111,0.061031070543292355,0.37621074404799726,15.93244348030486,0.5778935625248127
JNPR-BANR,1.4490789739339855,45.0,0.7288921135473895,0.6133527508829772,0.05287764275626153,0.36845563009688803,16.388939106460892,0.4468450971528255
JNPR-CBRL,1.83333890116895,52.0,0.4997405382981321,0.7532098735235029,0.06689948664701635,0.42308373212832173,19.938370485894094,0.4617911662830272
JNPR-AMCX,1.8639161812421818,63.0,0.47382017033933177,0.7634269875477148,0.06801526744382208,0.4518503904514077,19.943201301464224,0.4787807762392786
JNPR-UVV,1.8296898286307055,58.0,0.5027168802245199,0.8505801805326624,0.06676633009893315,0.3663419649569404,18.78345860258274,0.34211782947159675
JNPR-CXW,1.842063731089091,47.0,0.4925268209594147,1.0840211507714899,0.06721786021251903,0.4256331803716054,17.46395446303145,0.19039666258387458
JNPR-EIG,1.482040651129461,70.0,0.7139452037531221,0.6874287250411442,0.05408043143979191,0.37954309107772954,15.8574275523683,0.40076740312449366
JNPR-GEO,1.50523123102892,59.0,0.7030320717328665,0.8982054773470394,0.05492666771903693,0.3544363287979802,13.087525514550432,0.2836814352569982
JNPR-RWT,1.4716998576768872,52.0,0.7187041656159824,0.5444347761609427,0.053703090527503966,0.32943713667680774,16.449290506743324,0.5432923520812114
JNPR-NPK,1.6176154111677812,51.0,0.6449142713679299,0.828189677242151,0.059027624696353975,0.3943479002696654,17.579510757210006,0.3335939713171667
JNPR-FF,1.3294532041040752,73.0,0.7781241907649641,0.7534540725487026,0.04851243641810307,0.3334621550551783,13.005982335624722,0.3350860936987037
WTS-MANT,1.2663591711361792,55.0,0.9279960668220355,0.5239703357832869,0.046210102456089384,0.3313812509392211,17.103081653825218,0.5610935549793314
HFC-ATI,4.803456676584224,55.0,0.9071504707438028,-1.008226525198104,0.17528062356052856,0.3402887652039507,16.671574113120744,1.6760110619664723
HFC-CALM,7.206918530137062,53.0,0.7754886895527705,-1.6866412097959145,0.26298419221106567,0.41927177660031717,21.429164822842946,3.4786537848668484
HFC-PBF,2.481273026448984,57.0,0.9760889008926449,-0.0907630551703131,0.09054293867581466,0.38604731842258194,17.247495876963384,1.320731322298575
HFC-MDGL,3.025848633295035,64.0,0.9642266419022804,0.7333550877899951,0.1104147848005322,0.4135885733335278,19.617874289163975,0.3268095085891633
HRB-PRG,1.9471299888357665,62.0,0.7534291571165662,0.6636730467821949,0.07105178240917018,0.3813587732914738,17.181312005231582,0.308532046306488
HRB-MDC,1.9056584441223183,46.0,0.7654255092734968,0.3684954526725989,0.06953846424959835,0.3908619056354163,15.964440307302295,0.5988392580316597
GRA-PDM,1.2030191814808369,52.0,0.6681469603182658,0.2919543820927802,0.043898793407081624,0.37732065428295936,16.51113275154052,0.6892423436891342
POR-NWE,0.6199226353903999,59.0,0.9695413998374345,0.15740220151029807,0.022621298245534462,0.3926560228688095,18.478290309619688,0.8966614694074004
FLO-ABG,1.9191405583606356,80.0,0.839514201346382,0.04036971959463921,0.07003043358537414,0.33690948948873545,14.767456368246084,0.8475092922165959
FLO-HXL,1.7692239153911877,46.0,0.8655085939865493,0.19787043583588898,0.06455989758785317,0.3993991776766921,17.83141267150906,0.6612344232688541
FLO-WIRE,1.800947087943433,62.0,0.8602482734705676,0.10094314066882608,0.06571749259508661,0.3291503391108163,13.687279183742138,0.807684336287819
AEO-RL,2.1558531066152673,75.0,0.9488074859641352,-0.21359097923417983,0.07866819714946187,0.381282308437086,14.148434273673187,1.1517284198758946
BXMT-BAH,0.9915201077283592,44.0,0.9584457542600262,0.533706933304392,0.036181082594673425,0.38492467210175785,18.49758350891108,0.5449785347889451
BXMT-ATR,1.1844414845089017,38.0,0.9401426543025129,0.3461881028121573,0.04322088361652746,0.44508670694936814,20.82116110025643,0.8097163012635442
BXMT-TMX,1.1720971362727122,69.0,0.9414224698166372,0.6646678846933927,0.0427704319518262,0.44933706882122265,19.829516466765572,0.4944341431056962
BXMT-HE,1.0946629889259838,56.0,0.9491080787771713,0.14401801255103058,0.039944819784243586,0.45345846348415836,15.992591271382851,1.033653428217007
BXMT-OGS,1.1909872747473758,59.0,0.9394578563731317,0.2869114700337834,0.04345974289474039,0.4628682421029043,19.582643831892472,0.881595700340577
BXMT-NJR,1.271705959259917,41.0,0.9306587288980683,0.3297713058871397,0.046405209525742674,0.4317039348094804,20.427350204950784,0.8511630204988907
BXMT-AWR,0.8303139652280027,47.0,0.9710457798540112,0.5256284074240624,0.03029858690839124,0.4125415295784261,11.84263542340813,0.6185659746290844
BXMT-CWT,1.247297880920193,57.0,0.9333891476255035,0.4217981485624061,0.04551454609743345,0.41326155655091656,18.5616715003579,0.7515704261626457
WBS-WSBC,1.119404416110325,54.0,0.9713399116825483,-0.249023639759902,0.040847647284653635,0.36501197326792034,14.016395657435083,1.3430565320237413
THG-SC,1.6787429527974669,75.0,0.9427401126555864,0.16385742389836952,0.06125820037028567,0.39130183197783036,17.32415439043921,0.7022702531741531
THG-HXL,1.441606918725555,51.0,0.9581057554542389,-0.1895247597882863,0.052604983589250205,0.3922301998231867,15.836727945141337,1.0430670246828992
THG-MTRN,1.6244164016427456,38.0,0.9464894431271677,0.1969183170136638,0.05927579636345613,0.40931555887020177,16.307955245066573,0.6343551603154767
THG-HSC,2.057356192995087,46.0,0.9126463425022807,0.24525495742812817,0.07507399372460453,0.46449644018663827,22.354448962327883,0.4962767362037319
THG-CVI,1.5079924072496846,84.0,0.9540636596299605,0.5635329557060387,0.0550274244703355,0.3748015792199702,20.68803747399192,0.38854726425035235
WAL-CMC,2.4265619170379917,44.0,0.8438643847937952,0.31972974832893303,0.08854650193891325,0.3994892186465157,19.2214407434349,0.9526609588239788
WAL-PCH,2.1272674796874207,50.0,0.8824654965787126,-0.04757887699597717,0.07762509280812228,0.3837994906362719,17.3900521137628,1.1463210798203347
WAL-MGLN,2.5814553035276946,82.0,0.8210847946112795,0.658602228852573,0.09419864188672752,0.4987433287148008,21.885784876678112,0.7095413375560584
WAL-WSFS,1.3345890328939243,76.0,0.9554658605313097,-0.3088268061622437,0.04869984547233133,0.38798742627766947,13.157716602368632,1.3126993252646124
RDN-DEI,3.3344963024570506,55.0,0.712946487658207,-0.7401284239669507,0.12167749820751404,0.4789994776290433,21.93631454285372,2.170311833610079
RDN-LAMR,2.9773465421679686,41.0,0.7797326159895088,0.21950341933001255,0.10864491835868736,0.49844503778525495,20.54894438122873,1.243073565190592
HE-ESE,1.4727434498696597,42.0,0.8871531307298449,0.0708587703621268,0.0537411717474687,0.4369001893335267,18.332637167990043,0.7368140928029603
ARMK-MDRX,1.7859620972178023,57.0,0.7758204859619714,0.520324651172684,0.06517068251741043,0.3783720018597448,16.443421776781122,0.6388892373110782
STL-VMI,2.095263757159781,67.0,0.8187655834781116,0.14135494439993604,0.07645726038688937,0.45840409387237,22.812132505341676,1.1337756101659915
STL-MGLN,2.275593764661956,53.0,0.7817909714203218,0.7495823017730867,0.08303759581819235,0.48197752343286554,21.593674511190486,0.545173130955839
